Date,y,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
24/07/2018,1213,7,27.8,63,1.2,1781,20.1,0.32,0,0,Summer,No Holiday,Yes
24/07/2018,1820,8,29.9,59,0.8,1727,21,1.03,0,0,Summer,No Holiday,Yes
24/07/2018,926,9,31.7,59,1,1706,22.6,1.69,0,0,Summer,No Holiday,Yes
24/07/2018,610,10,32.4,54,0.9,1631,21.8,1.45,0,0,Summer,No Holiday,Yes
24/07/2018,620,11,33.9,46,1.6,1387,20.6,2.15,0,0,Summer,No Holiday,Yes
24/07/2018,671,12,34.5,50,1.4,1901,22.5,1.89,0,0,Summer,No Holiday,Yes
24/07/2018,688,13,36.4,41,1.3,1655,21,2.86,0,0,Summer,No Holiday,Yes
24/07/2018,649,14,35.8,49,2.8,1264,23.4,2.4,0,0,Summer,No Holiday,Yes
24/07/2018,735,15,35.8,47,2.2,1029,22.7,1.51,0,0,Summer,No Holiday,Yes
24/07/2018,834,16,34.9,51,2,1221,23.2,0.76,0,0,Summer,No Holiday,Yes
24/07/2018,1297,17,34.9,51,2.2,1235,23.2,0.98,0,0,Summer,No Holiday,Yes
24/07/2018,2300,18,34.9,53,2.2,1296,23.8,0.86,0,0,Summer,No Holiday,Yes
24/07/2018,1968,19,33.1,57,2.2,1670,23.4,0.44,0,0,Summer,No Holiday,Yes
24/07/2018,1834,20,31.1,63,2,1542,23.2,0.06,0,0,Summer,No Holiday,Yes
24/07/2018,1899,21,30.2,65,2.3,1642,22.8,0,0,0,Summer,No Holiday,Yes
24/07/2018,1773,22,29.8,66,3.2,1511,22.7,0,0,0,Summer,No Holiday,Yes
24/07/2018,1193,23,29.3,66,2.8,1854,22.2,0,0,0,Summer,No Holiday,Yes
25/07/2018,939,0,28.9,66,2.2,2000,21.9,0,0,0,Summer,No Holiday,Yes
25/07/2018,726,1,28.7,67,2.6,2000,21.9,0,0,0,Summer,No Holiday,Yes
25/07/2018,499,2,28.8,68,1.8,2000,22.2,0,0,0,Summer,No Holiday,Yes
25/07/2018,327,3,28.9,69,2.8,1871,22.6,0,0,0,Summer,No Holiday,Yes
25/07/2018,212,4,28.5,74,2.6,1549,23.4,0,0,0,Summer,No Holiday,Yes
25/07/2018,299,5,28.3,74,2.4,1378,23.2,0,0,0,Summer,No Holiday,Yes
25/07/2018,657,6,28.1,75,1.8,1092,23.2,0.01,0,0,Summer,No Holiday,Yes
25/07/2018,1171,7,28.3,72,2,1200,22.7,0.1,0,0,Summer,No Holiday,Yes
25/07/2018,1893,8,28.7,70,3.5,1470,22.6,0.52,0,0,Summer,No Holiday,Yes
25/07/2018,995,9,29.4,66,2.5,1308,22.3,0.91,0,0,Summer,No Holiday,Yes
25/07/2018,696,10,30.7,61,2.8,1521,22.3,1.5,0,0,Summer,No Holiday,Yes
25/07/2018,749,11,30.7,63,3.4,1323,22.8,1.13,0,0,Summer,No Holiday,Yes
25/07/2018,791,12,31.1,60,2.7,1331,22.4,1.02,0,0,Summer,No Holiday,Yes
25/07/2018,783,13,32.3,56,3,1504,22.3,1.74,0,0,Summer,No Holiday,Yes
25/07/2018,754,14,33,53,1.7,1357,22.1,1.73,0,0,Summer,No Holiday,Yes
25/07/2018,781,15,34,50,3,1705,22.1,1.72,0,0,Summer,No Holiday,Yes
25/07/2018,977,16,34.1,52,2.5,1304,22.8,2.23,0,0,Summer,No Holiday,Yes
25/07/2018,1412,17,33.2,56,2.2,1428,23.2,1.03,0,0,Summer,No Holiday,Yes
25/07/2018,2416,18,32.2,58,2.5,1553,22.8,0.44,0,0,Summer,No Holiday,Yes
25/07/2018,2039,19,31.7,60,2.3,1492,22.9,0.23,0,0,Summer,No Holiday,Yes
25/07/2018,1935,20,30.9,67,1.7,1470,24,0.05,0,0,Summer,No Holiday,Yes
25/07/2018,1811,21,29.7,74,2.2,1342,24.5,0,0,0,Summer,No Holiday,Yes
25/07/2018,1767,22,28.8,76,2.8,1231,24.1,0,0,0,Summer,No Holiday,Yes
25/07/2018,1289,23,28,77,1.9,1346,23.5,0,0,0,Summer,No Holiday,Yes
26/07/2018,939,0,27.7,78,1.2,1341,23.5,0,0,0,Summer,No Holiday,Yes
26/07/2018,718,1,27.6,79,1,1261,23.6,0,0,0,Summer,No Holiday,Yes
26/07/2018,498,2,27.6,78,0.1,1289,23.4,0,0,0,Summer,No Holiday,Yes
26/07/2018,355,3,27.7,76,0.2,1376,23,0,0,0,Summer,No Holiday,Yes
26/07/2018,252,4,27.7,75,1,1360,22.8,0,0,0,Summer,No Holiday,Yes
26/07/2018,306,5,27.4,78,0.8,1301,23.2,0,0,0,Summer,No Holiday,Yes
26/07/2018,602,6,27.4,77,0.7,1113,23,0,0,0,Summer,No Holiday,Yes
26/07/2018,1175,7,27.7,75,1.2,1103,22.8,0.1,0,0,Summer,No Holiday,Yes
26/07/2018,1823,8,28.3,72,0.8,1165,22.7,0.34,0,0,Summer,No Holiday,Yes
26/07/2018,966,9,29.1,69,1,853,22.8,0.67,0,0,Summer,No Holiday,Yes
26/07/2018,644,10,29.5,68,1.8,946,22.9,0.54,0,0,Summer,No Holiday,Yes
26/07/2018,614,11,30.2,67,1.5,1003,23.3,0.87,0,0,Summer,No Holiday,Yes
26/07/2018,600,12,32,57,1.6,1075,22.4,1.94,0,0,Summer,No Holiday,Yes
26/07/2018,628,13,32.4,54,0.7,896,21.8,1.41,0,0,Summer,No Holiday,Yes
26/07/2018,706,14,33,56,2.5,879,23,1.33,0,0,Summer,No Holiday,Yes
26/07/2018,774,15,33.1,58,1.9,882,23.7,0.87,0,0,Summer,No Holiday,Yes
26/07/2018,920,16,33.5,57,2.8,989,23.8,1.55,0,0,Summer,No Holiday,Yes
26/07/2018,1394,17,33.1,59,2.9,1038,24,1.14,0,0,Summer,No Holiday,Yes
26/07/2018,2367,18,33.2,59,1.8,1069,24,0.99,0,0,Summer,No Holiday,Yes
26/07/2018,1994,19,32.3,63,2.1,1037,24.3,0.41,0,0,Summer,No Holiday,Yes
26/07/2018,1790,20,31,68,1.4,1162,24.3,0.05,0,0,Summer,No Holiday,Yes
26/07/2018,1868,21,30,74,2.7,1056,24.8,0,0,0,Summer,No Holiday,Yes
26/07/2018,1709,22,29.4,78,1.6,1011,25.1,0,0,0,Summer,No Holiday,Yes
26/07/2018,1273,23,29,79,1.2,971,24.9,0,0,0,Summer,No Holiday,Yes
27/07/2018,909,0,28.6,80,0.6,990,24.8,0,0,0,Summer,No Holiday,Yes
27/07/2018,747,1,28.3,78,0.5,1072,24,0,0,0,Summer,No Holiday,Yes
27/07/2018,537,2,27.8,79,1.4,1049,23.8,0,0,0,Summer,No Holiday,Yes
27/07/2018,371,3,27.6,80,1.6,929,23.8,0,0,0,Summer,No Holiday,Yes
27/07/2018,218,4,27.3,85,1.6,671,24.5,0,0,0,Summer,No Holiday,Yes
27/07/2018,295,5,27.2,86,0.8,657,24.6,0,0,0,Summer,No Holiday,Yes
27/07/2018,647,6,27.2,85,0.1,702,24.4,0.02,0,0,Summer,No Holiday,Yes
27/07/2018,1111,7,27.6,80,1,783,23.8,0.27,0,0,Summer,No Holiday,Yes
27/07/2018,1763,8,28.5,76,0.9,725,23.8,0.59,0,0,Summer,No Holiday,Yes
27/07/2018,934,9,29.9,69,1.5,769,23.5,1.12,0,0,Summer,No Holiday,Yes
27/07/2018,639,10,31.2,61,2.3,901,22.7,1.71,0,0,Summer,No Holiday,Yes
27/07/2018,619,11,32.7,56,1.9,1034,22.7,2.57,0,0,Summer,No Holiday,Yes
27/07/2018,714,12,33.7,53,1.9,990,22.7,2.5,0,0,Summer,No Holiday,Yes
27/07/2018,653,13,35.3,48,2.5,880,22.6,2.89,0,0,Summer,No Holiday,Yes
27/07/2018,507,14,34.1,57,1.8,667,24.3,1.13,0,0,Summer,No Holiday,Yes
27/07/2018,776,15,35.3,52,1.9,822,23.9,2.15,0,0,Summer,No Holiday,Yes
27/07/2018,905,16,35,55,2.8,835,24.6,1.56,0,0,Summer,No Holiday,Yes
27/07/2018,1289,17,34.7,59,2.7,1095,25.5,1.49,0,0,Summer,No Holiday,Yes
27/07/2018,2183,18,33.7,62,3.2,1082,25.3,0.87,0,0,Summer,No Holiday,Yes
27/07/2018,1657,19,32,68,3,1286,25.3,0.38,0,0,Summer,No Holiday,Yes
27/07/2018,1565,20,30.7,73,2.8,1310,25.2,0.04,0,0,Summer,No Holiday,Yes
27/07/2018,1547,21,30.3,75,1.1,1289,25.3,0,0,0,Summer,No Holiday,Yes
27/07/2018,1507,22,29.9,74,2,1201,24.7,0,0,0,Summer,No Holiday,Yes
27/07/2018,1182,23,29.7,76,1.2,1159,25,0,0,0,Summer,No Holiday,Yes
28/07/2018,992,0,29.4,78,2.1,1072,25.1,0,0,0,Summer,No Holiday,Yes
28/07/2018,875,1,29.1,79,1.3,975,25,0,0,0,Summer,No Holiday,Yes
28/07/2018,656,2,28.8,80,1.9,925,24.9,0,0,0,Summer,No Holiday,Yes
28/07/2018,461,3,28.5,81,1.2,911,24.9,0,0,0,Summer,No Holiday,Yes
28/07/2018,340,4,28.3,83,1.7,814,25.1,0,0,0,Summer,No Holiday,Yes
28/07/2018,248,5,28.1,84,0.5,754,25.1,0,0,0,Summer,No Holiday,Yes
28/07/2018,313,6,28,85,0.8,647,25.2,0.01,0,0,Summer,No Holiday,Yes
28/07/2018,428,7,28.4,82,0.7,748,25,0.16,0,0,Summer,No Holiday,Yes
28/07/2018,606,8,29.6,75,0.4,749,24.6,0.66,0,0,Summer,No Holiday,Yes
28/07/2018,671,9,30.6,74,1.4,716,25.4,0.95,0,0,Summer,No Holiday,Yes
28/07/2018,654,10,32,65,0.9,966,24.5,1.19,0,0,Summer,No Holiday,Yes
28/07/2018,592,11,32.8,62,0.6,881,24.5,1.3,0,0,Summer,No Holiday,Yes
28/07/2018,632,12,33.6,62,1.9,820,25.3,1.35,0,0,Summer,No Holiday,Yes
28/07/2018,741,13,34.2,58,1.8,933,24.7,1.33,0,0,Summer,No Holiday,Yes
28/07/2018,314,14,34.4,65,1.8,960,26.8,1.75,0.2,0,Summer,No Holiday,Yes
28/07/2018,468,15,28.9,86,2.2,1592,26.3,0.26,7.3,0,Summer,No Holiday,Yes
28/07/2018,706,16,28.6,82,3.4,1022,25.2,0.14,0,0,Summer,No Holiday,Yes
28/07/2018,863,17,28.2,83,1.3,1099,25,0.11,0,0,Summer,No Holiday,Yes
28/07/2018,843,18,29,81,0.8,989,25.4,0.22,0,0,Summer,No Holiday,Yes
28/07/2018,974,19,29.3,78,0,988,25,0.15,0,0,Summer,No Holiday,Yes
28/07/2018,1095,20,29.2,82,0.4,1000,25.8,0.01,0,0,Summer,No Holiday,Yes
28/07/2018,1211,21,29.1,78,1.1,1362,24.8,0,0,0,Summer,No Holiday,Yes
28/07/2018,1158,22,29,74,0.9,1652,23.8,0,0,0,Summer,No Holiday,Yes
28/07/2018,1039,23,28.6,74,0.7,1807,23.5,0,0,0,Summer,No Holiday,Yes
29/07/2018,921,0,28.4,70,0.9,1945,22.3,0,0,0,Summer,No Holiday,Yes
29/07/2018,636,1,28,71,0.6,1799,22.2,0,0,0,Summer,No Holiday,Yes
29/07/2018,511,2,27.7,73,0.4,1832,22.4,0,0,0,Summer,No Holiday,Yes
29/07/2018,403,3,27.4,73,0.6,1893,22.1,0,0,0,Summer,No Holiday,Yes
29/07/2018,245,4,27,74,0.8,1816,21.9,0,0,0,Summer,No Holiday,Yes
29/07/2018,199,5,26.7,75,0.3,1871,21.8,0,0,0,Summer,No Holiday,Yes
29/07/2018,266,6,26.4,76,0.4,1813,21.8,0.01,0,0,Summer,No Holiday,Yes
29/07/2018,345,7,26.9,69,0.8,1960,20.7,0.29,0,0,Summer,No Holiday,Yes
29/07/2018,456,8,28.6,63,0.8,1867,20.8,1,0,0,Summer,No Holiday,Yes
29/07/2018,519,9,30.6,54,1.7,1831,20.2,1.68,0,0,Summer,No Holiday,Yes
29/07/2018,473,10,32.4,48,1.9,1952,19.9,2.33,0,0,Summer,No Holiday,Yes
29/07/2018,476,11,33.6,46,1.7,1965,20.3,2.6,0,0,Summer,No Holiday,Yes
29/07/2018,644,12,33.8,47,1.7,1962,20.9,1.92,0,0,Summer,No Holiday,Yes
29/07/2018,622,13,34.4,41,2.9,1970,19.2,2.33,0,0,Summer,No Holiday,Yes
29/07/2018,630,14,35.4,43,1.4,2000,20.9,2.48,0,0,Summer,No Holiday,Yes
29/07/2018,713,15,35.9,37,1.9,1949,18.9,1.98,0,0,Summer,No Holiday,Yes
29/07/2018,760,16,36,33,1.4,2000,17.1,1.97,0,0,Summer,No Holiday,Yes
29/07/2018,895,17,36.3,36,1.5,2000,18.8,1.87,0,0,Summer,No Holiday,Yes
29/07/2018,1141,18,35.8,35,1.3,2000,17.9,1.21,0,0,Summer,No Holiday,Yes
29/07/2018,1486,19,34.4,39,1.2,2000,18.4,0.58,0,0,Summer,No Holiday,Yes
29/07/2018,1697,20,32.3,48,1.4,2000,19.8,0.08,0,0,Summer,No Holiday,Yes
29/07/2018,1638,21,31.1,47,1.3,2000,18.4,0,0,0,Summer,No Holiday,Yes
29/07/2018,1406,22,30.4,45,1.6,2000,17.1,0,0,0,Summer,No Holiday,Yes
29/07/2018,1108,23,29.9,45,1.4,2000,16.6,0,0,0,Summer,No Holiday,Yes
30/07/2018,810,0,29.2,50,1.1,2000,17.7,0,0,0,Summer,No Holiday,Yes
30/07/2018,575,1,28.5,54,1.1,2000,18.2,0,0,0,Summer,No Holiday,Yes
30/07/2018,363,2,28,57,1.2,2000,18.6,0,0,0,Summer,No Holiday,Yes
30/07/2018,253,3,27.4,59,1.4,2000,18.6,0,0,0,Summer,No Holiday,Yes
30/07/2018,209,4,26.7,62,1,2000,18.8,0,0,0,Summer,No Holiday,Yes
30/07/2018,273,5,26.4,62,0.6,2000,18.5,0,0,0,Summer,No Holiday,Yes
30/07/2018,668,6,26.2,64,1.4,2000,18.8,0.01,0,0,Summer,No Holiday,Yes
30/07/2018,1130,7,26.8,59,1.1,2000,18.1,0.28,0,0,Summer,No Holiday,Yes
30/07/2018,1646,8,28.8,56,1.4,2000,19.1,1.08,0,0,Summer,No Holiday,Yes
30/07/2018,866,9,30.5,53,1.6,2000,19.8,1.74,0,0,Summer,No Holiday,Yes
30/07/2018,609,10,32,50,2.1,1992,20.2,2.34,0,0,Summer,No Holiday,Yes
30/07/2018,623,11,33.2,46,1.4,1968,20,2.16,0,0,Summer,No Holiday,Yes
30/07/2018,663,12,33.6,48,1.6,2000,21,1.89,0,0,Summer,No Holiday,Yes
30/07/2018,688,13,34.7,43,1.3,2000,20.2,2.05,0,0,Summer,No Holiday,Yes
30/07/2018,645,14,35.3,41,1.3,2000,20,2.01,0,0,Summer,No Holiday,Yes
30/07/2018,666,15,35.5,43,1.3,2000,20.9,1.61,0,0,Summer,No Holiday,Yes
30/07/2018,845,16,36.4,40,1.1,2000,20.6,1.79,0,0,Summer,No Holiday,Yes
30/07/2018,1224,17,35.4,44,0.8,2000,21.2,1.1,0,0,Summer,No Holiday,Yes
30/07/2018,2347,18,36.5,38,0.9,2000,19.8,1.17,0,0,Summer,No Holiday,Yes
30/07/2018,2016,19,35.2,43,0.9,2000,20.7,0.42,0,0,Summer,No Holiday,Yes
30/07/2018,1947,20,33.9,46,1.4,2000,20.6,0.03,0,0,Summer,No Holiday,Yes
30/07/2018,1875,21,33.1,48,1.1,2000,20.6,0,0,0,Summer,No Holiday,Yes
30/07/2018,1552,22,32.5,50,1.2,2000,20.7,0,0,0,Summer,No Holiday,Yes
30/07/2018,1202,23,31.7,52,1.2,2000,20.6,0,0,0,Summer,No Holiday,Yes
31/07/2018,901,0,31,54,0.8,2000,20.5,0,0,0,Summer,No Holiday,Yes
31/07/2018,695,1,30.2,57,0.7,2000,20.7,0,0,0,Summer,No Holiday,Yes
31/07/2018,476,2,29.8,57,0.8,2000,20.3,0,0,0,Summer,No Holiday,Yes
31/07/2018,334,3,29.3,57,1.6,2000,19.8,0,0,0,Summer,No Holiday,Yes
31/07/2018,244,4,28.8,58,0.9,2000,19.7,0,0,0,Summer,No Holiday,Yes
31/07/2018,284,5,28.3,60,1.6,2000,19.7,0,0,0,Summer,No Holiday,Yes
31/07/2018,584,6,27.9,63,0.5,2000,20.1,0.01,0,0,Summer,No Holiday,Yes
31/07/2018,1091,7,27.9,60,1.1,1983,19.4,0.28,0,0,Summer,No Holiday,Yes
31/07/2018,1665,8,29.3,51,0.9,2000,18.1,1.02,0,0,Summer,No Holiday,Yes
31/07/2018,860,9,30.9,47,1,2000,18.2,1.62,0,0,Summer,No Holiday,Yes
31/07/2018,582,10,32.7,43,1.2,2000,18.4,2.31,0,0,Summer,No Holiday,Yes
31/07/2018,583,11,34.1,40,1.5,1947,18.5,2.8,0,0,Summer,No Holiday,Yes
31/07/2018,626,12,35.2,39,1.2,2000,19.1,2.86,0,0,Summer,No Holiday,Yes
31/07/2018,623,13,36.1,38,1,2000,19.5,3.12,0,0,Summer,No Holiday,Yes
31/07/2018,579,14,36.4,35,1.3,1967,18.4,2.46,0,0,Summer,No Holiday,Yes
31/07/2018,665,15,37.8,34,1.8,1965,19.2,2.81,0,0,Summer,No Holiday,Yes
31/07/2018,763,16,37,38,1.2,2000,20.3,2.07,0,0,Summer,No Holiday,Yes
31/07/2018,1184,17,38,36,1.3,1989,20.3,2.03,0,0,Summer,No Holiday,Yes
31/07/2018,2092,18,36.2,45,2,2000,22.3,0.65,0,0,Summer,No Holiday,Yes
31/07/2018,1865,19,34.9,47,2.4,2000,21.9,0.42,0,0,Summer,No Holiday,Yes
31/07/2018,1772,20,33.5,50,2.1,2000,21.6,0.04,0,0,Summer,No Holiday,Yes
31/07/2018,1719,21,32.7,51,2.8,2000,21.2,0,0,0,Summer,No Holiday,Yes
31/07/2018,1613,22,31.6,66,3,2000,24.4,0,0,0,Summer,No Holiday,Yes
31/07/2018,1097,23,31,65,0.5,2000,23.6,0,0,0,Summer,No Holiday,Yes
21/08/2018,898,0,28.3,59,3.7,1945,19.5,0,0,0,Summer,No Holiday,Yes
21/08/2018,690,1,28,61,3.9,1890,19.7,0,0,0,Summer,No Holiday,Yes
21/08/2018,376,2,27.6,60,4.3,1854,19.1,0,0,0,Summer,No Holiday,Yes
21/08/2018,173,3,26.8,62,4.5,1742,18.9,0,0.1,0,Summer,No Holiday,Yes
21/08/2018,49,4,25.3,70,6.9,925,19.4,0,0.4,0,Summer,No Holiday,Yes
21/08/2018,57,5,23.8,86,3.6,420,21.3,0,1,0,Summer,No Holiday,Yes
21/08/2018,73,6,23.8,89,3.3,882,21.8,0,1.5,0,Summer,No Holiday,Yes
21/08/2018,608,7,23.4,94,2.4,1773,22.3,0.02,2,0,Summer,No Holiday,Yes
21/08/2018,1530,8,24,84,3.5,1975,21.1,0.47,0,0,Summer,No Holiday,Yes
21/08/2018,876,9,24.4,82,3,1847,21.1,0.6,0,0,Summer,No Holiday,Yes
21/08/2018,402,10,24.8,82,3.2,1732,21.5,0.34,0,0,Summer,No Holiday,Yes
21/08/2018,681,11,24.7,85,2.3,1438,22,0.27,0,0,Summer,No Holiday,Yes
21/08/2018,848,12,25.7,74,3.4,1951,20.7,1.16,0,0,Summer,No Holiday,Yes
21/08/2018,827,13,27.1,66,2.6,1895,20.1,1.54,0,0,Summer,No Holiday,Yes
21/08/2018,788,14,28.5,58,2.6,1965,19.4,1.93,0,0,Summer,No Holiday,Yes
21/08/2018,957,15,29.5,57,2,2000,20,2.1,0,0,Summer,No Holiday,Yes
21/08/2018,1112,16,30.4,53,2,1990,19.7,1.82,0,0,Summer,No Holiday,Yes
21/08/2018,1663,17,30.8,52,2.3,1953,19.8,1.49,0,0,Summer,No Holiday,Yes
21/08/2018,2830,18,30.3,56,1.7,2000,20.5,0.8,0,0,Summer,No Holiday,Yes
21/08/2018,2364,19,29.2,62,1.7,2000,21.1,0.31,0,0,Summer,No Holiday,Yes
21/08/2018,2169,20,27.7,69,1.6,1992,21.4,0.01,0,0,Summer,No Holiday,Yes
21/08/2018,2057,21,26.8,72,0.4,1985,21.3,0,0,0,Summer,No Holiday,Yes
21/08/2018,1828,22,26.1,76,1.2,1867,21.5,0,0,0,Summer,No Holiday,Yes
21/08/2018,1277,23,25.6,75,0.1,1892,20.8,0,0,0,Summer,No Holiday,Yes
22/08/2018,1025,0,25.1,79,0.5,1891,21.1,0,0,0,Summer,No Holiday,Yes
22/08/2018,782,1,24.6,79,0.6,1884,20.7,0,0,0,Summer,No Holiday,Yes
22/08/2018,512,2,24.2,79,0.6,1882,20.3,0,0,0,Summer,No Holiday,Yes
22/08/2018,346,3,24.1,80,0.8,1920,20.4,0,0,0,Summer,No Holiday,Yes
22/08/2018,214,4,23.6,81,0.8,1943,20.1,0,0,0,Summer,No Holiday,Yes
22/08/2018,289,5,23.4,82,0.4,2000,20.1,0,0,0,Summer,No Holiday,Yes
22/08/2018,655,6,23.7,78,0.3,2000,19.6,0,0,0,Summer,No Holiday,Yes
22/08/2018,1330,7,24.3,74,0.6,1999,19.3,0.1,0,0,Summer,No Holiday,Yes
22/08/2018,1990,8,25.7,66,0.9,1976,18.8,0.64,0,0,Summer,No Holiday,Yes
22/08/2018,1015,9,28,56,1.5,1982,18.3,1.57,0,0,Summer,No Holiday,Yes
22/08/2018,700,10,30.2,52,1.4,1923,19.2,2.13,0,0,Summer,No Holiday,Yes
22/08/2018,710,11,32.1,49,1.6,1874,20,2.63,0,0,Summer,No Holiday,Yes
22/08/2018,784,12,33.9,45,1.4,1923,20.2,2.95,0,0,Summer,No Holiday,Yes
22/08/2018,727,13,35.3,41,2.1,1925,20,3.1,0,0,Summer,No Holiday,Yes
22/08/2018,760,14,36.2,36,1.5,1985,18.7,2.87,0,0,Summer,No Holiday,Yes
22/08/2018,842,15,36.8,36,1,2000,19.2,2.46,0,0,Summer,No Holiday,Yes
22/08/2018,993,16,37.4,35,1.3,2000,19.3,2,0,0,Summer,No Holiday,Yes
22/08/2018,1495,17,36.4,39,1.2,2000,20.2,1.15,0,0,Summer,No Holiday,Yes
22/08/2018,2528,18,35.4,40,1,2000,19.7,0.34,0,0,Summer,No Holiday,Yes
22/08/2018,2087,19,35.2,41,0.5,2000,19.9,0.31,0,0,Summer,No Holiday,Yes
22/08/2018,1808,20,33.2,51,1,2000,21.6,0.02,0,0,Summer,No Holiday,Yes
22/08/2018,1807,21,33.1,46,2.7,2000,19.9,0,0,0,Summer,No Holiday,Yes
22/08/2018,1556,22,32.1,47,2,2000,19.3,0,0,0,Summer,No Holiday,Yes
22/08/2018,1117,23,31.2,50,1.8,2000,19.5,0,0,0,Summer,No Holiday,Yes
23/08/2018,908,0,30.7,52,1.3,2000,19.7,0,0,0,Summer,No Holiday,Yes
23/08/2018,745,1,30.1,54,0.8,2000,19.7,0,0,0,Summer,No Holiday,Yes
23/08/2018,492,2,29.8,53,1.4,2000,19.1,0,0,0,Summer,No Holiday,Yes
23/08/2018,304,3,29.7,52,1.4,2000,18.7,0,0,0,Summer,No Holiday,Yes
23/08/2018,168,4,29.3,54,1,2000,19,0,0,0,Summer,No Holiday,Yes
23/08/2018,185,5,28.5,57,0.9,2000,19.1,0,0.1,0,Summer,No Holiday,Yes
23/08/2018,492,6,28.3,55,1.5,2000,18.3,0,0,0,Summer,No Holiday,Yes
23/08/2018,720,7,28.3,55,1.1,2000,18.3,0.03,0,0,Summer,No Holiday,Yes
23/08/2018,1678,8,28.1,58,1.3,2000,19,0.14,0,0,Summer,No Holiday,Yes
23/08/2018,924,9,29.3,54,1.5,2000,19,0.82,0,0,Summer,No Holiday,Yes
23/08/2018,551,10,30.2,52,1.8,2000,19.2,0.93,0,0,Summer,No Holiday,Yes
23/08/2018,711,11,29.9,57,1.7,1992,20.4,0.88,0.1,0,Summer,No Holiday,Yes
23/08/2018,769,12,31.9,49,1.9,2000,19.8,1.85,0,0,Summer,No Holiday,Yes
23/08/2018,584,13,31,53,1.9,2000,20.2,0.79,0,0,Summer,No Holiday,Yes
23/08/2018,740,14,30.5,59,2,2000,21.5,0.84,0.1,0,Summer,No Holiday,Yes
23/08/2018,837,15,32,53,2.1,1992,21.2,1.57,0,0,Summer,No Holiday,Yes
23/08/2018,944,16,31.7,56,1.9,2000,21.8,0.92,0,0,Summer,No Holiday,Yes
23/08/2018,1249,17,30.8,59,2.2,2000,21.8,0.41,0,0,Summer,No Holiday,Yes
23/08/2018,1447,18,30.6,55,2.3,2000,20.5,0.11,0,0,Summer,No Holiday,Yes
23/08/2018,582,19,30,59,2.2,1970,21.1,0.01,0,0,Summer,No Holiday,Yes
23/08/2018,257,20,29.2,62,2.1,1952,21.1,0,0.1,0,Summer,No Holiday,Yes
23/08/2018,189,21,27.8,72,2,2000,22.2,0,0.1,0,Summer,No Holiday,Yes
23/08/2018,215,22,26.6,84,1.7,1815,23.6,0,1.5,0,Summer,No Holiday,Yes
23/08/2018,267,23,26.1,84,1.9,1801,23.1,0,0.5,0,Summer,No Holiday,Yes
24/08/2018,238,0,25.7,83,2,2000,22.5,0,0.5,0,Summer,No Holiday,Yes
24/08/2018,208,1,25.7,80,2,2000,21.9,0,0.2,0,Summer,No Holiday,Yes
24/08/2018,83,2,25.4,85,2,1453,22.6,0,0.8,0,Summer,No Holiday,Yes
24/08/2018,62,3,24.8,87,2.2,1286,22.4,0,1,0,Summer,No Holiday,Yes
24/08/2018,30,4,24.5,88,2,1433,22.3,0,1,0,Summer,No Holiday,Yes
24/08/2018,45,5,24.6,88,1.5,1967,22.4,0,0.5,0,Summer,No Holiday,Yes
24/08/2018,173,6,24.9,88,1.1,2000,22.7,0,0.5,0,Summer,No Holiday,Yes
24/08/2018,400,7,24.2,88,2.3,2000,22,0.05,0,0,Summer,No Holiday,Yes
24/08/2018,578,8,24.4,86,1.7,2000,21.8,0.13,0,0,Summer,No Holiday,Yes
24/08/2018,484,9,24.8,85,1.7,2000,22,0.32,0,0,Summer,No Holiday,Yes
24/08/2018,286,10,26,77,2.2,2000,21.6,0.61,0,0,Summer,No Holiday,Yes
24/08/2018,415,11,26.2,76,2.6,1995,21.6,0.88,0,0,Summer,No Holiday,Yes
24/08/2018,355,12,25.8,81,3.2,1828,22.2,0.8,0,0,Summer,No Holiday,Yes
24/08/2018,274,13,25.8,78,2.8,2000,21.6,0.95,0,0,Summer,No Holiday,Yes
24/08/2018,152,14,24.4,93,2.9,250,23.1,0.26,1.5,0,Summer,No Holiday,Yes
24/08/2018,405,15,24,94,3.1,1188,22.9,0.41,0.5,0,Summer,No Holiday,Yes
24/08/2018,455,16,24.6,85,2.7,1973,21.9,0.55,0,0,Summer,No Holiday,Yes
24/08/2018,403,17,24.1,89,1.9,2000,22.1,0.58,0,0,Summer,No Holiday,Yes
24/08/2018,916,18,23.8,95,2.7,1938,22.9,0.11,1.5,0,Summer,No Holiday,Yes
24/08/2018,948,19,23.6,86,3,1275,21.1,0.04,0,0,Summer,No Holiday,Yes
24/08/2018,1162,20,23.5,81,3.5,2000,20,0,0,0,Summer,No Holiday,Yes
24/08/2018,1300,21,23.5,79,3.6,2000,19.6,0,0,0,Summer,No Holiday,Yes
24/08/2018,1202,22,23.5,79,2.9,1860,19.6,0,0,0,Summer,No Holiday,Yes
24/08/2018,1084,23,23.4,79,2.7,1990,19.5,0,0,0,Summer,No Holiday,Yes
25/08/2018,980,0,23.2,81,2.4,1976,19.7,0,0,0,Summer,No Holiday,Yes
25/08/2018,886,1,23,82,2.1,1922,19.7,0,0,0,Summer,No Holiday,Yes
25/08/2018,708,2,22.9,82,2.1,1829,19.6,0,0,0,Summer,No Holiday,Yes
25/08/2018,456,3,23.1,80,2,1849,19.4,0,0,0,Summer,No Holiday,Yes
